origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
292,1992-06-01,1992-07-01,0.0020395618241030016,0.0091649380729315,,,,,,,,,,,,,,,,,,,
293,1992-07-01,1992-08-01,0.0011906756746424278,-0.0056075545766312,,,,,,,,,,,,,,,,,,,
294,1992-08-01,1992-09-01,0.0022678538392548733,0.0032931151719015,,,,,,,,,,,,,,,,,,,
295,1992-09-01,1992-10-01,0.00153050658752529,0.0067288906847986,,,,,,,,,,,,,,,,,,,
296,1992-10-01,1992-11-01,0.009149337726746549,0.0037850447982945,,,,,,,,,,,,,,,,,,,
297,1992-11-01,1992-12-01,0.004485260627142322,0.0016874963663999,,,,,,,,,,,,,,,,,,,
298,1992-12-01,1993-01-01,0.007207913412745957,0.0038325424872445,,,,,,,,,,,,,,,,,,,
299,1993-01-01,1993-02-01,0.0024524350874949186,0.0048043938793247,,,,,,,,,,,,,,,,,,,
300,1993-02-01,1993-03-01,0.0031052118794924147,-0.0008739137323683,,,,,,,,,,,,,,,,,,,
301,1993-03-01,1993-04-01,-0.00025246520576523894,0.002739405003636,,,,,,,,,,,,,,,,,,,
302,1993-04-01,1993-05-01,-0.0005863792784856943,-0.0037915803418799,,,,,,,,,,,,,,,,,,,
303,1993-05-01,1993-06-01,0.0006524294412233057,0.0022526473495334,,,,,,,,,,,,,,,,,,,
304,1993-06-01,1993-07-01,0.00052306691983784,0.0026931164973129,,,,,,,,,,,,,,,,,,,
305,1993-07-01,1993-08-01,0.0012581866633605814,-0.0012064683528301,,,,,,,,,,,,,,,,,,,
306,1993-08-01,1993-09-01,0.0017158921136586599,0.0052914883157351,,,,,,,,,,,,,,,,,,,
307,1993-09-01,1993-10-01,0.0015472789406922192,0.0073036524223031,,,,,,,,,,,,,,,,,,,
308,1993-10-01,1993-11-01,0.001126872198552511,0.0045590055532489,,,,,,,,,,,,,,,,,,,
309,1993-11-01,1993-12-01,0.00362174959965059,0.0059052708470295,,,,,,,,,,,,,,,,,,,
310,1993-12-01,1994-01-01,0.005752446089293044,0.0028736794669281,,,,,,,,,,,,,,,,,,,
311,1994-01-01,1994-02-01,-0.0010509218390017208,0.0005827318302769,,,,,,,,,,,,,,,,,,,
312,1994-02-01,1994-03-01,0.0030736108890692428,0.0101498906066312,,,,,,,,,,,,,,,,,,,
313,1994-03-01,1994-04-01,0.0064045961173906304,0.0058961380426527,,,,,,,,,,,,,,,,,,,
314,1994-04-01,1994-05-01,0.0036898989949882607,0.0045904959585474,,,,,,,,,,,,,,,,,,,
