origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1989-05-01,1989-06-01,CES0600000007_lag0,40.3,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,PERMIT_lag0,7.2305631534092925,-0.00015877061010440423,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,ANDENOx_lag0,-0.0672988356122576,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,CMRMTSPLx_lag0,-0.0044681325376938,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,BUSLOANS_lag0,0.0038388985665589,0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,M2REAL_lag0,-0.0029939528157276,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,COMPAPFFx_lag0,-0.34,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,T10YFFM_lag0,-0.95,-0.0006306481305788168,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,HOUST_lag0,7.193685818395112,-7.191710310846894e-05,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,OILPRICEx_lag0,-0.1279298132136195,0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,S&P 500_lag0,0.037654562062495,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-06-01,1989-07-01,INDPRO_lag0,-7.60861911217603e-05,-0.00026875261383534993,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag1,-0.00570129548713,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag2,-0.0001496807216438,-2.064926549815464e-06,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag3,0.0024976084295813,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag4,-0.0044349968419306,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag5,0.002945349132478,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag6,0.004519309178077,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag7,0.0024157555877204,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag8,0.0043015363906127,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag9,-0.0031296333588732,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag10,0.0050016792782372,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,INDPRO_lag11,0.0001469114322585,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,volatility_3m,0.003226681016234914,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,IPMANSICS_lag0,0.0013308143729844,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,CUMFNS_lag0,-0.0789000000000044,-9.769838545962447e-06,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,UNRATE_lag0,0.0999999999999996,-0.00045504297689704314,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,CLAIMSx_lag0,0.0258569538362998,-0.00046031431371670433,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,CES0600000007_lag0,40.3,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,PERMIT_lag0,7.186901020411631,-0.00040436442376432755,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,ANDENOx_lag0,0.0687114316256813,0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,CMRMTSPLx_lag0,-0.0030885661119768,-0.0,7.214507244676996e-06,0.0023273890431262066
